Case_ID,Load_Position_X_m,Applied_Node_ID,Load_Magnitude_N,Max_Deformation_m
643,0.65,421,2300.0,2.2392499406778042e-07
644,0.65,421,3400.0,3.3101955644800116e-07
645,0.65,421,4500.0,4.3811411882681856e-07
646,0.65,421,5600.0,5.452086812093526e-07
647,0.65,421,6700.0,6.52303243588739e-07
648,0.65,421,7800.0,7.593978059689795e-07
649,0.65,421,8900.0,8.66492368349218e-07
650,0.65,421,10000.0,9.73586930726775e-07
651,0.66,421,100.0,9.7358693072946e-09
652,0.66,421,1200.0,1.1683043168736579e-07
653,0.66,421,2300.0,2.239249940677476e-07
654,0.66,421,3400.0,3.3101955644680245e-07
655,0.66,421,4500.0,4.3811411882787455e-07
656,0.66,421,5600.0,5.452086812066611e-07
657,0.66,421,6700.0,6.523032435886507e-07
658,0.66,421,7800.0,7.593978059669652e-07
659,0.66,421,8900.0,8.66492368349218e-07
660,0.66,421,10000.0,9.735869307258417e-07
661,0.67,421,100.0,9.735869307272595e-09
662,0.67,421,1200.0,1.1683043168753553e-07
663,0.67,421,2300.0,2.23924994067234e-07
664,0.67,421,3400.0,3.310195564488793e-07
665,0.67,421,4500.0,4.381141188282574e-07
666,0.67,421,5600.0,5.452086812057495e-07
667,0.67,421,6700.0,6.523032435877816e-07
668,0.67,421,7800.0,7.593978059688351e-07
669,0.67,421,8900.0,8.664923683440335e-07
670,0.67,421,10000.0,9.735869307294604e-07
671,0.68,421,100.0,9.735869307295197e-09
672,0.68,421,1200.0,1.168304316874351e-07
673,0.68,421,2300.0,2.2392499406643588e-07
674,0.68,421,3400.0,3.3101955644801646e-07
675,0.68,421,4500.0,4.3811411882821077e-07
676,0.68,421,5600.0,5.45208681208498e-07
677,0.68,421,6700.0,6.523032435888193e-07
678,0.68,421,7800.0,7.593978059687957e-07
679,0.68,421,8900.0,8.664923683495853e-07
680,0.68,421,10000.0,9.735869307273028e-07
681,0.69,421,100.0,9.735869307292459e-09
682,0.69,421,1200.0,1.1683043168748173e-07
683,0.69,421,2300.0,2.2392499406657072e-07
684,0.69,421,3400.0,3.310195564479926e-07
685,0.69,421,4500.0,4.3811411882821643e-07
686,0.69,421,5600.0,5.452086812083748e-07
687,0.69,421,6700.0,6.523032435875564e-07
688,0.69,421,7800.0,7.593978059688992e-07
689,0.69,421,8900.0,8.664923683471833e-07
690,0.69,421,10000.0,9.735869307211754e-07
691,0.7,421,100.0,9.735869307292097e-09
692,0.7,421,1200.0,1.1683043168742226e-07
693,0.7,421,2300.0,2.239249940677758e-07
694,0.7,421,3400.0,3.310195564479646e-07
695,0.7,421,4500.0,4.3811411882814645e-07
696,0.7,421,5600.0,5.452086812076778e-07
697,0.7,421,6700.0,6.52303243588739e-07
698,0.7,421,7800.0,7.593978059688771e-07
699,0.7,421,8900.0,8.66492368349218e-07
700,0.7,421,10000.0,9.7358693072464e-07
701,0.71,421,100.0,9.73586930729383e-09
702,0.71,421,1200.0,1.1683043168752965e-07
703,0.71,421,2300.0,2.239249940677886e-07
704,0.71,421,3400.0,3.310195564480352e-07
705,0.71,421,4500.0,4.381141188282527e-07
706,0.71,421,5600.0,5.452086812063932e-07
707,0.71,421,6700.0,6.523032435886862e-07
708,0.71,421,7800.0,7.593978059689195e-07
709,0.71,421,8900.0,8.664923683492632e-07
710,0.71,421,10000.0,9.735869307269462e-07
711,0.72,421,100.0,9.735869307293771e-09
712,0.72,421,1200.0,1.1683043168772546e-07
713,0.72,421,2300.0,2.2392499406827747e-07
714,0.72,421,3400.0,3.3101955644795415e-07
715,0.72,421,4500.0,4.381141188267258e-07
716,0.72,421,5600.0,5.452086812083371e-07
717,0.72,421,6700.0,6.523032435869323e-07
718,0.72,421,7800.0,7.593978059664684e-07
719,0.72,421,8900.0,8.664923683491805e-07
720,0.72,421,10000.0,9.735869307294604e-07
721,0.73,421,100.0,9.735869307299933e-09
722,0.73,421,1200.0,1.1683043168750658e-07
723,0.73,421,2300.0,2.2392499406718178e-07
724,0.73,421,3400.0,3.310195564467638e-07
725,0.73,421,4500.0,4.381141188283009e-07
726,0.73,421,5600.0,5.452086812082411e-07
727,0.73,421,6700.0,6.523032435890961e-07
728,0.73,421,7800.0,7.593978059686665e-07
729,0.73,421,8900.0,8.664923683496658e-07
730,0.73,421,10000.0,9.73586930730052e-07
731,0.74,421,100.0,9.735869307303164e-09
732,0.74,421,1200.0,1.1683043168765139e-07
733,0.74,421,2300.0,2.2392499406778042e-07
734,0.74,421,3400.0,3.310195564480011e-07
735,0.74,421,4500.0,4.381141188281367e-07
736,0.74,421,5600.0,5.452086812084728e-07
737,0.74,421,6700.0,6.523032435887037e-07
738,0.74,421,7800.0,7.593978059689249e-07
739,0.74,421,8900.0,8.66492368349218e-07
740,0.74,421,10000.0,9.73586930724954e-07
741,0.75,425,100.0,3.150764707375292e-08
742,0.75,425,1200.0,3.780917648850384e-07
743,0.75,425,2300.0,7.246758826962826e-07
744,0.75,425,3400.0,1.071260000507564e-06
745,0.75,425,4500.0,1.417844118315589e-06
746,0.75,425,5600.0,1.7644282361291816e-06
747,0.75,425,6700.0,2.111012353934145e-06
748,0.75,425,7800.0,2.4575964717517362e-06
749,0.75,425,8900.0,2.80418058955074e-06
750,0.75,425,10000.0,3.15076470737579e-06
751,0.76,425,100.0,3.150764707362173e-08
752,0.76,425,1200.0,3.780917648849509e-07
753,0.76,425,2300.0,7.246758826962936e-07
754,0.76,425,3400.0,1.0712600005075616e-06
755,0.76,425,4500.0,1.4178441183188954e-06
756,0.76,425,5600.0,1.7644282361182252e-06
757,0.76,425,6700.0,2.1110123539420565e-06
758,0.76,425,7800.0,2.4575964717550058e-06
759,0.76,425,8900.0,2.8041805895639384e-06
760,0.76,425,10000.0,3.150764707375329e-06
761,0.77,425,100.0,3.150764707380056e-08
762,0.77,425,1200.0,3.780917648859403e-07
763,0.77,425,2300.0,7.246758826963227e-07
764,0.77,425,3400.0,1.0712600005096032e-06
765,0.77,425,4500.0,1.4178441183183818e-06
766,0.77,425,5600.0,1.7644282361301821e-06
767,0.77,425,6700.0,2.111012353932581e-06
768,0.77,425,7800.0,2.4575964717524545e-06
769,0.77,425,8900.0,2.8041805895640473e-06
770,0.77,425,10000.0,3.150764707375329e-06
771,0.78,425,100.0,3.1507647073709485e-08
772,0.78,425,1200.0,3.780917648855479e-07
773,0.78,425,2300.0,7.246758826963263e-07
774,0.78,425,3400.0,1.0712600005075864e-06
775,0.78,425,4500.0,1.417844118318463e-06
776,0.78,425,5600.0,1.7644282361301637e-06
777,0.78,425,6700.0,2.111012353927118e-06
778,0.78,425,7800.0,2.4575964717527548e-06
779,0.78,425,8900.0,2.804180589564275e-06
780,0.78,425,10000.0,3.150764707369566e-06
781,0.79,425,100.0,3.1507647073768467e-08
782,0.79,425,1200.0,3.780917648828396e-07
783,0.79,425,2300.0,7.246758826961567e-07
784,0.79,425,3400.0,1.0712600005076114e-06
785,0.79,425,4500.0,1.4178441183188954e-06
786,0.79,425,5600.0,1.7644282361301048e-06
787,0.79,425,6700.0,2.1110123539414424e-06
788,0.79,425,7800.0,2.4575964717527548e-06
789,0.79,425,8900.0,2.8041805895505502e-06
790,0.79,425,10000.0,3.150764707375329e-06
791,0.8,425,100.0,3.150764707374529e-08
792,0.8,425,1200.0,3.780917648857422e-07
793,0.8,425,2300.0,7.246758826952059e-07
794,0.8,425,3400.0,1.071260000507554e-06
795,0.8,425,4500.0,1.4178441183120414e-06
796,0.8,425,5600.0,1.7644282361297709e-06
797,0.8,425,6700.0,2.111012353932533e-06
798,0.8,425,7800.0,2.457596471753462e-06
799,0.8,425,8900.0,2.804180589563924e-06
800,0.8,425,10000.0,3.150764707375223e-06
801,0.81,425,100.0,3.150764707375674e-08
802,0.81,425,1200.0,3.7809176488504833e-07
803,0.81,425,2300.0,7.246758826963132e-07
804,0.81,425,3400.0,1.0712600005076114e-06
805,0.81,425,4500.0,1.4178441183188304e-06
806,0.81,425,5600.0,1.7644282361301821e-06
807,0.81,425,6700.0,2.1110123539346026e-06
808,0.81,425,7800.0,2.4575964717528793e-06
809,0.81,425,8900.0,2.8041805895567225e-06
810,0.81,425,10000.0,3.150764707364554e-06
811,0.82,425,100.0,3.1507647073716824e-08
812,0.82,425,1200.0,3.7809176488499565e-07
813,0.82,425,2300.0,7.246758826957821e-07
814,0.82,425,3400.0,1.0712600005079506e-06
815,0.82,425,4500.0,1.417844118318829e-06
816,0.82,425,5600.0,1.7644282361301044e-06
817,0.82,425,6700.0,2.1110123539296017e-06
818,0.82,425,7800.0,2.4575964717366654e-06
819,0.82,425,8900.0,2.8041805895681693e-06
820,0.82,425,10000.0,3.1507647073751568e-06
821,0.83,425,100.0,3.150764707375485e-08
822,0.83,425,1200.0,3.7809176488469697e-07
823,0.83,425,2300.0,7.246758826921968e-07
824,0.83,425,3400.0,1.0712600005089395e-06
825,0.83,425,4500.0,1.4178441183188147e-06
826,0.83,425,5600.0,1.7644282361301821e-06
827,0.83,425,6700.0,2.11101235394083e-06
828,0.83,425,7800.0,2.4575964717484345e-06
829,0.83,425,8900.0,2.8041805895668315e-06
830,0.83,425,10000.0,3.150764707380058e-06
831,0.84,425,100.0,3.150764707373478e-08
832,0.84,425,1200.0,3.7809176488411204e-07
833,0.84,425,2300.0,7.246758826972659e-07
834,0.84,425,3400.0,1.0712600005075512e-06
835,0.84,425,4500.0,1.4178441183169787e-06
836,0.84,425,5600.0,1.7644282361299937e-06
837,0.84,425,6700.0,2.1110123539413806e-06
838,0.84,425,7800.0,2.4575964717556876e-06
839,0.84,425,8900.0,2.804180589571519e-06
840,0.84,425,10000.0,3.1507647073751835e-06
841,0.85,425,100.0,3.1507647073753246e-08
842,0.85,425,1200.0,3.7809176488361494e-07
843,0.85,425,2300.0,7.246758826912581e-07
844,0.85,425,3400.0,1.0712600005076114e-06
845,0.85,425,4500.0,1.4178441183188335e-06
846,0.85,425,5600.0,1.7644282361328297e-06
847,0.85,425,6700.0,2.1110123539403336e-06
848,0.85,425,7800.0,2.4575964717522605e-06
849,0.85,425,8900.0,2.8041805895703708e-06
850,0.85,425,10000.0,3.150764707375329e-06
851,0.86,425,100.0,3.150764707375187e-08
852,0.86,425,1200.0,3.7809176488372696e-07
853,0.86,425,2300.0,7.246758826977412e-07
854,0.86,425,3400.0,1.0712600005107011e-06
855,0.86,425,4500.0,1.4178441183218377e-06
856,0.86,425,5600.0,1.7644282361301362e-06
857,0.86,425,6700.0,2.111012353942697e-06
858,0.86,425,7800.0,2.4575964717521555e-06
859,0.86,425,8900.0,2.804180589559578e-06
860,0.86,425,10000.0,3.150764707375157e-06
861,0.87,425,100.0,3.150764707375187e-08
862,0.87,425,1200.0,3.7809176488445165e-07
863,0.87,425,2300.0,7.246758826956421e-07
864,0.87,425,3400.0,1.0712600005074974e-06
865,0.87,425,4500.0,1.4178441183197507e-06
866,0.87,425,5600.0,1.7644282361281429e-06
867,0.87,425,6700.0,2.1110123539408978e-06
868,0.87,425,7800.0,2.457596471756687e-06
869,0.87,425,8900.0,2.804180589564332e-06
870,0.87,425,10000.0,3.1507647073562523e-06
871,0.88,425,100.0,3.150764707377583e-08
872,0.88,425,1200.0,3.7809176488540244e-07
873,0.88,425,2300.0,7.246758826961462e-07
874,0.88,425,3400.0,1.0712600005075093e-06
875,0.88,425,4500.0,1.41784411831901e-06
876,0.88,425,5600.0,1.7644282361301821e-06
877,0.88,425,6700.0,2.11101235394147e-06
878,0.88,425,7800.0,2.4575964717496233e-06
879,0.88,425,8900.0,2.8041805895697355e-06
880,0.88,425,10000.0,3.150764707375186e-06
881,0.89,425,100.0,3.1507647073809495e-08
882,0.89,425,1200.0,3.780917648846872e-07
883,0.89,425,2300.0,7.246758826960654e-07
884,0.89,425,3400.0,1.0712600005076114e-06
885,0.89,425,4500.0,1.4178441183129282e-06
886,0.89,425,5600.0,1.7644282361301527e-06
887,0.89,425,6700.0,2.1110123539413196e-06
888,0.89,425,7800.0,2.4575964717527548e-06
889,0.89,425,8900.0,2.8041805895637385e-06
890,0.89,425,10000.0,3.150764707363356e-06
891,0.9,425,100.0,3.1507647073753246e-08
892,0.9,425,1200.0,3.780917648850494e-07
893,0.9,425,2300.0,7.246758826963263e-07
894,0.9,425,3400.0,1.0712600005076114e-06
895,0.9,425,4500.0,1.417844118318681e-06
896,0.9,425,5600.0,1.764428236127161e-06
897,0.9,425,6700.0,2.111012353941244e-06
898,0.9,425,7800.0,2.4575964717526214e-06
899,0.9,425,8900.0,2.8041805895640473e-06
900,0.9,425,10000.0,3.1507647073792628e-06
901,0.91,425,100.0,3.150764707354186e-08
902,0.91,425,1200.0,3.780917648850384e-07
903,0.91,425,2300.0,7.246758826981251e-07
904,0.91,425,3400.0,1.071260000507362e-06
905,0.91,425,4500.0,1.4178441183170893e-06
906,0.91,425,5600.0,1.7644282361269994e-06
907,0.91,425,6700.0,2.11101235394147e-06
908,0.91,425,7800.0,2.457596471749223e-06
909,0.91,425,8900.0,2.804180589560742e-06
910,0.91,425,10000.0,3.1507647073753126e-06
911,0.92,425,100.0,3.150764707375197e-08
912,0.92,425,1200.0,3.780917648849629e-07
913,0.92,425,2300.0,7.246758826947228e-07
914,0.92,425,3400.0,1.0712600005076114e-06
915,0.92,425,4500.0,1.417844118312698e-06
916,0.92,425,5600.0,1.764428236127333e-06
917,0.92,425,6700.0,2.1110123539411476e-06
918,0.92,425,7800.0,2.4575964717527548e-06
919,0.92,425,8900.0,2.8041805895637385e-06
920,0.92,425,10000.0,3.1507647073745253e-06
921,0.93,425,100.0,3.1507647073753246e-08
922,0.93,425,1200.0,3.7809176488467177e-07
923,0.93,425,2300.0,7.246758826962936e-07
924,0.93,425,3400.0,1.0712600005002443e-06
925,0.93,425,4500.0,1.4178441183188954e-06
926,0.93,425,5600.0,1.764428236127896e-06
927,0.93,425,6700.0,2.1110123539320628e-06
928,0.93,425,7800.0,2.4575964717526493e-06
929,0.93,425,8900.0,2.804180589564384e-06
930,0.93,425,10000.0,3.1507647073570726e-06
931,0.94,425,100.0,3.150764707368744e-08
932,0.94,425,1200.0,3.78091764885844e-07
933,0.94,425,2300.0,7.24675882695994e-07
934,0.94,425,3400.0,1.0712600005077103e-06
935,0.94,425,4500.0,1.4178441183188954e-06
936,0.94,425,5600.0,1.764428236129561e-06
937,0.94,425,6700.0,2.1110123539340114e-06
938,0.94,425,7800.0,2.45759647176105e-06
939,0.94,425,8900.0,2.8041805895477097e-06
940,0.94,425,10000.0,3.150764707375329e-06
941,0.95,425,100.0,3.1507647073753246e-08
942,0.95,425,1200.0,3.780917648837029e-07
943,0.95,425,2300.0,7.246758826962962e-07
944,0.95,425,3400.0,1.0712600005073642e-06
945,0.95,425,4500.0,1.4178441183188107e-06
946,0.95,425,5600.0,1.764428236130673e-06
947,0.95,425,6700.0,2.1110123539354136e-06
948,0.95,425,7800.0,2.4575964717528933e-06
949,0.95,425,8900.0,2.804180589552772e-06
950,0.95,425,10000.0,3.1507647073746274e-06
951,0.96,425,100.0,3.150764707374696e-08
952,0.96,425,1200.0,3.7809176488502355e-07
953,0.96,425,2300.0,7.24675882696088e-07
954,0.96,425,3400.0,1.0712600005076099e-06
955,0.96,425,4500.0,1.417844118318884e-06
956,0.96,425,5600.0,1.76442823612338e-06
957,0.96,425,6700.0,2.111012353933342e-06
958,0.96,425,7800.0,2.457596471743189e-06
959,0.96,425,8900.0,2.8041805895657875e-06
960,0.96,425,10000.0,3.1507647073717924e-06
961,0.97,425,100.0,3.150764707362598e-08
962,0.97,425,1200.0,3.780917648850701e-07
963,0.97,425,2300.0,7.246758826962857e-07
964,0.97,425,3400.0,1.0712600005082403e-06
965,0.97,425,4500.0,1.4178441183190264e-06
966,0.97,425,5600.0,1.7644282361301821e-06
967,0.97,425,6700.0,2.1110123539416626e-06
968,0.97,425,7800.0,2.4575964717530737e-06
969,0.97,425,8900.0,2.804180589552872e-06
970,0.97,425,10000.0,3.150764707382933e-06
971,0.98,425,100.0,3.150764707378245e-08
972,0.98,425,1200.0,3.780917648830603e-07
973,0.98,425,2300.0,7.24675882696328e-07
974,0.98,425,3400.0,1.0712600005083055e-06
975,0.98,425,4500.0,1.41784411830916e-06
976,0.98,425,5600.0,1.7644282361346447e-06
977,0.98,425,6700.0,2.1110123539416436e-06
978,0.98,425,7800.0,2.4575964717530834e-06
979,0.98,425,8900.0,2.804180589566639e-06
980,0.98,425,10000.0,3.1507647073745253e-06
981,0.99,425,100.0,3.150764707377151e-08
982,0.99,425,1200.0,3.780917648851514e-07
983,0.99,425,2300.0,7.246758826962936e-07
984,0.99,425,3400.0,1.0712600005089698e-06
985,0.99,425,4500.0,1.4178441183189117e-06
986,0.99,425,5600.0,1.7644282361247797e-06
987,0.99,425,6700.0,2.1110123539237216e-06
988,0.99,425,7800.0,2.457596471744203e-06
989,0.99,425,8900.0,2.8041805895637385e-06
990,0.99,425,10000.0,3.1507647073585943e-06
991,1.0,425,100.0,3.150764707371422e-08
992,1.0,425,1200.0,3.7809176488502154e-07
993,1.0,425,2300.0,7.246758826963263e-07
994,1.0,425,3400.0,1.071260000510765e-06
995,1.0,425,4500.0,1.4178441183188954e-06
996,1.0,425,5600.0,1.7644282361300493e-06
997,1.0,425,6700.0,2.11101235394147e-06
998,1.0,425,7800.0,2.4575964717527548e-06
999,1.0,425,8900.0,2.8041805895638817e-06
1000,1.0,425,10000.0,3.1507647073776343e-06
1001,1.01,425,100.0,3.150764707358005e-08
1002,1.01,425,1200.0,3.7809176488408176e-07
1003,1.01,425,2300.0,7.246758826963478e-07
1004,1.01,425,3400.0,1.0712600005076114e-06
1005,1.01,425,4500.0,1.417844118318745e-06
1006,1.01,425,5600.0,1.7644282361297849e-06
1007,1.01,425,6700.0,2.11101235394147e-06
1008,1.01,425,7800.0,2.457596471751451e-06
1009,1.01,425,8900.0,2.8041805895638804e-06
1010,1.01,425,10000.0,3.1507647073628896e-06
1011,1.02,425,100.0,3.15076470737485e-08
1012,1.02,425,1200.0,3.7809176488500746e-07
1013,1.02,425,2300.0,7.246758826962936e-07
1014,1.02,425,3400.0,1.0712600005076114e-06
1015,1.02,425,4500.0,1.4178441183177567e-06
1016,1.02,425,5600.0,1.7644282361183467e-06
1017,1.02,425,6700.0,2.111012353941437e-06
1018,1.02,425,7800.0,2.4575964717526383e-06
1019,1.02,425,8900.0,2.8041805895640473e-06
1020,1.02,425,10000.0,3.1507647073496967e-06
1021,1.03,425,100.0,3.150764707370456e-08
1022,1.03,425,1200.0,3.780917648860627e-07
1023,1.03,425,2300.0,7.246758826967462e-07
1024,1.03,425,3400.0,1.0712600005063614e-06
1025,1.03,425,4500.0,1.4178441183139415e-06
1026,1.03,425,5600.0,1.7644282361345115e-06
1027,1.03,425,6700.0,2.1110123539424766e-06
1028,1.03,425,7800.0,2.4575964717498075e-06
1029,1.03,425,8900.0,2.8041805895594826e-06
1030,1.03,425,10000.0,3.1507647073755028e-06
1031,1.04,425,100.0,3.150764707384724e-08
1032,1.04,425,1200.0,3.780917648839268e-07
1033,1.04,425,2300.0,7.246758826974593e-07
1034,1.04,425,3400.0,1.0712600005012948e-06
1035,1.04,425,4500.0,1.4178441183182127e-06
1036,1.04,425,5600.0,1.7644282361254074e-06
1037,1.04,425,6700.0,2.1110123539409507e-06
1038,1.04,425,7800.0,2.4575964717494463e-06
1039,1.04,425,8900.0,2.8041805895547837e-06
1040,1.04,425,10000.0,3.1507647073749425e-06
1041,1.05,425,100.0,3.1507647073663626e-08
1042,1.05,425,1200.0,3.780917648849825e-07
1043,1.05,425,2300.0,7.246758826916958e-07
1044,1.05,425,3400.0,1.0712600005086312e-06
1045,1.05,425,4500.0,1.417844118320458e-06
1046,1.05,425,5600.0,1.7644282361258987e-06
1047,1.05,425,6700.0,2.1110123539426422e-06
1048,1.05,425,7800.0,2.457596471745286e-06
1049,1.05,425,8900.0,2.8041805895641815e-06
1050,1.05,425,10000.0,3.1507647073804596e-06
1051,1.06,425,100.0,3.150764707375273e-08
1052,1.06,425,1200.0,3.7809176488502186e-07
1053,1.06,425,2300.0,7.246758826944247e-07
1054,1.06,425,3400.0,1.071260000502661e-06
1055,1.06,425,4500.0,1.4178441183188954e-06
1056,1.06,425,5600.0,1.7644282361321612e-06
1057,1.06,425,6700.0,2.11101235394147e-06
1058,1.06,425,7800.0,2.45759647175835e-06
1059,1.06,425,8900.0,2.8041805895431175e-06
1060,1.06,425,10000.0,3.150764707375329e-06
1061,1.07,425,100.0,3.1507647073753246e-08
1062,1.07,425,1200.0,3.78091764885969e-07
1063,1.07,425,2300.0,7.246758826937812e-07
1064,1.07,425,3400.0,1.0712600005077357e-06
1065,1.07,425,4500.0,1.4178441183172197e-06
1066,1.07,425,5600.0,1.764428236133042e-06
1067,1.07,425,6700.0,2.1110123539437404e-06
1068,1.07,425,7800.0,2.4575964717559273e-06
1069,1.07,425,8900.0,2.8041805895701552e-06
1070,1.07,425,10000.0,3.1507647073745787e-06
1071,1.08,425,100.0,3.1507647073784726e-08
1072,1.08,425,1200.0,3.780917648850372e-07
1073,1.08,425,2300.0,7.246758826966506e-07
1074,1.08,425,3400.0,1.0712600004985631e-06
1075,1.08,425,4500.0,1.4178441183223566e-06
1076,1.08,425,5600.0,1.7644282361285442e-06
1077,1.08,425,6700.0,2.111012353942931e-06
1078,1.08,425,7800.0,2.4575964717542045e-06
1079,1.08,425,8900.0,2.804180589551821e-06
1080,1.08,425,10000.0,3.1507647073749493e-06
1081,1.09,425,100.0,3.1507647073791965e-08
1082,1.09,425,1200.0,3.780917648847922e-07
1083,1.09,425,2300.0,7.246758826962566e-07
1084,1.09,425,3400.0,1.0712600005082288e-06
1085,1.09,425,4500.0,1.41784411831591e-06
1086,1.09,425,5600.0,1.7644282361213323e-06
1087,1.09,425,6700.0,2.1110123539453574e-06
1088,1.09,425,7800.0,2.457596471752761e-06
1089,1.09,425,8900.0,2.804180589549943e-06
1090,1.09,425,10000.0,3.1507647073737198e-06
1091,1.1,425,100.0,3.150764707373744e-08
1092,1.1,425,1200.0,3.780917648850223e-07
1093,1.1,425,2300.0,7.24675882693749e-07
1094,1.1,425,3400.0,1.0712600005075307e-06
1095,1.1,425,4500.0,1.4178441183203218e-06
1096,1.1,425,5600.0,1.76442823613598e-06
1097,1.1,425,6700.0,2.111012353947034e-06
1098,1.1,425,7800.0,2.4575964717527548e-06
1099,1.1,425,8900.0,2.8041805895567725e-06
1100,1.1,425,10000.0,3.1507647073783327e-06
1101,1.11,425,100.0,3.1507647073766786e-08
1102,1.11,425,1200.0,3.780917648850034e-07
1103,1.11,425,2300.0,7.246758826943016e-07
1104,1.11,425,3400.0,1.071260000506378e-06
1105,1.11,425,4500.0,1.417844118318676e-06
1106,1.11,425,5600.0,1.7644282361277645e-06
1107,1.11,425,6700.0,2.111012353936579e-06
1108,1.11,425,7800.0,2.457596471735488e-06
1109,1.11,425,8900.0,2.8041805895639105e-06
1110,1.11,425,10000.0,3.150764707375186e-06
1111,1.12,425,100.0,3.1507647073751844e-08
1112,1.12,425,1200.0,3.780917648828467e-07
1113,1.12,425,2300.0,7.246758826980997e-07
1114,1.12,425,3400.0,1.071260000504576e-06
1115,1.12,425,4500.0,1.4178441183188954e-06
1116,1.12,425,5600.0,1.7644282361312735e-06
1117,1.12,425,6700.0,2.111012353930844e-06
1118,1.12,425,7800.0,2.4575964717527548e-06
1119,1.12,425,8900.0,2.8041805895635407e-06
1120,1.12,425,10000.0,3.1507647073817158e-06
1121,1.13,425,100.0,3.150764707375609e-08
1122,1.13,425,1200.0,3.780917648838044e-07
1123,1.13,425,2300.0,7.246758826962573e-07
1124,1.13,425,3400.0,1.0712600005075898e-06
1125,1.13,425,4500.0,1.41784411831887e-06
1126,1.13,425,5600.0,1.7644282361303297e-06
1127,1.13,425,6700.0,2.1110123539420057e-06
1128,1.13,425,7800.0,2.4575964717379986e-06
1129,1.13,425,8900.0,2.804180589563331e-06
1130,1.13,425,10000.0,3.150764707354183e-06
1131,1.14,425,100.0,3.1507647073831736e-08
1132,1.14,425,1200.0,3.780917648850384e-07
1133,1.14,425,2300.0,7.246758826958329e-07
1134,1.14,425,3400.0,1.0712600005075616e-06
1135,1.14,425,4500.0,1.4178441183187005e-06
1136,1.14,425,5600.0,1.7644282361301038e-06
1137,1.14,425,6700.0,2.1110123539294637e-06
1138,1.14,425,7800.0,2.457596471746127e-06
1139,1.14,425,8900.0,2.8041805895640473e-06
1140,1.14,425,10000.0,3.150764707367489e-06
1141,1.15,425,100.0,3.15076470737838e-08
1142,1.15,425,1200.0,3.7809176488575015e-07
1143,1.15,425,2300.0,7.246758826962367e-07
1144,1.15,425,3400.0,1.0712600005048318e-06
1145,1.15,425,4500.0,1.4178441183191438e-06
1146,1.15,425,5600.0,1.7644282361297251e-06
1147,1.15,425,6700.0,2.1110123539472437e-06
1148,1.15,425,7800.0,2.457596471752497e-06
1149,1.15,425,8900.0,2.8041805895531582e-06
1150,1.15,425,10000.0,3.1507647073757764e-06
1151,1.16,425,100.0,3.150764707367406e-08
1152,1.16,425,1200.0,3.780917648844211e-07
1153,1.16,425,2300.0,7.246758826963852e-07
1154,1.16,425,3400.0,1.071260000507564e-06
1155,1.16,425,4500.0,1.4178441183093823e-06
1156,1.16,425,5600.0,1.7644282361300843e-06
1157,1.16,425,6700.0,2.1110123539413746e-06
1158,1.16,425,7800.0,2.457596471757754e-06
1159,1.16,425,8900.0,2.804180589565042e-06
1160,1.16,425,10000.0,3.1507647073749027e-06
1161,1.17,425,100.0,3.150764707378217e-08
1162,1.17,425,1200.0,3.780917648846902e-07
1163,1.17,425,2300.0,7.246758826986557e-07
1164,1.17,425,3400.0,1.071260000507554e-06
1165,1.17,425,4500.0,1.4178441183202843e-06
1166,1.17,425,5600.0,1.7644282361301821e-06
1167,1.17,425,6700.0,2.111012353934244e-06
1168,1.17,425,7800.0,2.45759647174593e-06
